Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume
2016-08-01,23.92076102,24.31940168,23.92076102,24.29649162,152671600
2016-08-02,24.29649148,24.30107279,23.82682735,23.9367981,135266400
2016-08-03,24.0124061,24.2483831,24.00324172,24.23692894,120810400
2016-08-04,24.31984405,24.4165886,24.2507398,24.38664436,109634800
2016-08-05,24.47878238,24.79665986,24.45805215,24.7575016,162213600
2016-08-08,24.76672001,24.96251488,24.68379734,24.96251488,112148800
2016-08-09,24.93025917,25.09380403,24.87958295,25.06385803,105260800
2016-08-10,25.04082607,25.08459222,24.82199883,24.87728119,96034000
2016-08-11,24.99706695,25.09150935,24.84273605,24.86116409,109938000
2016-08-12,24.82661041,24.97863911,24.82661041,24.91874886,74641600
2016-08-15,24.90953523,25.23201893,24.89571507,25.21819878,103472800
2016-08-16,25.25274431,25.39095284,25.15599974,25.195158,135177600
2016-08-17,25.13066597,25.19286017,24.95560309,25.15830803,101424000
2016-08-18,25.16059926,25.24582583,25.11222523,25.12604713,87938800
2016-08-19,25.05464907,25.26656801,24.96020844,25.19055367,101472400
2016-08-22,25.07537908,25.13066143,24.84272993,24.99475861,103280800
2016-08-23,25.0131879,25.1813407,24.99936775,25.07307816,85030800
2016-08-24,25.00858388,25.0500461,24.80357675,24.88419724,94700400
2016-08-25,24.73677799,24.84964667,24.57323306,24.7782402,100344800
2016-08-26,24.74138404,24.86576893,24.48800286,24.63312149,111065200
2016-08-29,24.55940994,24.74829297,24.48339559,24.60547829,99881200
2016-08-30,24.37052331,24.53176425,24.30141904,24.41659164,99455600
2016-08-31,24.33827979,24.54789306,24.33367191,24.43963051,118649600
2016-09-01,24.44884082,24.6008695,24.32906208,24.58474541,106806000
2016-09-02,24.80817263,24.87727688,24.60546952,24.81508446,107210000
2016-09-06,24.85424995,24.9463884,24.76441546,24.80817986,107521600
2016-09-07,24.83812241,25.05234351,24.66305957,24.96020508,169457200
2016-09-08,24.70452446,24.70913059,24.24153008,24.30602646,212008000
2016-09-09,24.10332062,24.35209384,23.75549889,23.75549889,186228000
2016-09-12,23.64493807,24.35209785,23.61729601,24.28760147,181171200
2016-09-13,24.76441012,25.05925166,24.70221594,24.8657608,248704800
2016-09-14,25.04543391,26.0359172,25.01548791,25.74568176,443554800
2016-09-15,26.22710449,26.65785064,26.14187613,26.62099457,359934400
2016-09-16,26.5173397,26.74998708,26.26856647,26.47126961,319547600
2016-09-19,26.53346503,26.76150629,26.08659476,26.1626091,188092000
2016-09-20,26.04052629,26.28699559,25.91613967,26.16030502,138057200
2016-09-21,26.22479937,26.25704756,25.90001357,26.15569687,144012800
2016-09-22,26.33997408,26.47587867,26.25935361,26.40216827,124296000
2016-09-23,26.35609788,26.44132624,25.69500827,25.96220779,209924800
2016-09-26,25.7157381,26.11884221,25.69500788,26.00136566,119477600
2016-09-27,26.02901342,26.07047564,25.87698471,26.04974365,98429600
2016-09-28,26.18794857,26.40677583,26.12805833,26.24783707,118564400
2016-09-29,26.06586512,26.21328591,25.75259549,25.84012604,143548000
2016-09-30,25.90462655,26.11424157,25.7525996,26.04053116,145516400
2016-10-03,25.96221175,26.04053004,25.86316322,25.91844559,86807200
2016-10-04,26.04283283,26.33076439,25.94378431,26.02901268,118947200
2016-10-05,26.12115164,26.1810419,25.95760673,26.04053116,85812400
2016-10-06,26.19025598,26.33767681,26.05895925,26.23402214,115117200
2016-10-07,26.3307625,26.38834881,26.14648737,26.27317619,97433600
2016-10-10,26.49430462,26.8928026,26.42520212,26.73156166,144944000
2016-10-11,27.11163408,27.33967713,26.76611622,26.78915215,256164000
2016-10-12,27.03100191,27.17612047,26.89279518,27.02869797,150347200
2016-10-13,26.90201937,27.05174412,26.65555004,26.94578552,140769600
2016-10-14,27.15309679,27.21989713,26.98033786,27.09551048,142608800
2016-10-17,27.02640735,27.14388216,26.89971677,27.07708359,94499600
2016-10-18,27.22219777,27.22910785,27.05404499,27.05865288,98214000
2016-10-19,27.0079754,27.12545195,26.21328514,26.97803116,80138400
2016-10-20,26.91813646,27.03791517,26.7960538,26.96420479,96503200
2016-10-21,26.90662577,26.9296617,26.78454308,26.85825348,92770800
2016-10-24,26.97341856,27.12083932,26.95038439,27.1001091,94154800
2016-10-25,27.16922084,27.26366324,27.02180003,27.23832512,192516000
2016-10-26,26.33075924,26.65093893,26.10041404,26.62560081,264536800
2016-10-27,26.57952819,26.6877907,26.28238272,26.36991501,138248000
2016-10-28,26.2294126,26.53807437,26.13266626,26.19486046,151446800
2016-10-31,26.17873281,26.31233345,26.07507642,26.1533947,105677600
2016-11-01,26.13496702,26.20637347,25.46005549,25.68118668,175303200
2016-11-02,25.66045543,25.87928266,25.62129716,25.70421982,113326800
2016-11-03,25.69495875,25.80609112,25.36387389,25.4287014,107730400
2016-11-04,25.12772033,25.52594856,25.03047905,25.19949341,123348000
2016-11-07,25.48658367,25.58614071,25.34303579,25.56298828,130240000
2016-11-08,25.53983791,25.86629305,25.39860578,25.71348381,97016800
2016-11-09,25.44028228,25.77368298,25.01658761,25.67181015,236705600
2016-11-10,25.72042739,25.72042739,24.5025922,24.95638657,228538000
2016-11-11,24.80126375,25.20643749,24.66929295,25.10456467,136575600
2016-11-14,24.93786148,24.9610139,24.09741612,24.47480583,204702000
2016-11-15,24.67392304,24.93091909,24.57899754,24.79894829,129058000
2016-11-16,24.70401914,25.52131388,24.68086671,25.46574593,235362000
2016-11-17,25.42407009,25.54909532,25.19717381,25.45648384,110528000
2016-11-18,25.40323976,25.59309255,25.38934865,25.48195839,113715600
2016-11-21,25.49584848,25.92880445,25.47038027,25.86860847,117058400
2016-11-22,25.91954298,26.02836136,25.79220372,25.88481522,103862000
2016-11-23,25.78294566,25.8176752,25.54447222,25.75284767,109705600
2016-11-25,25.72968856,25.90102044,25.68801348,25.88249779,45903600
2016-11-28,25.79915209,26.03994131,25.78989077,25.83156586,108776000
2016-11-29,25.64865421,25.93806402,25.48426965,25.80609322,114115200
2016-11-30,25.83850568,25.97742203,25.53057324,25.5884552,144649200
2016-12-01,25.55372308,25.68569385,25.24347492,25.34997749,148347600
2016-12-02,25.27589584,25.48890105,25.201807,25.44491196,106112000
2016-12-05,25.46807027,25.47501583,25.06289643,25.26201057,137298000
2016-12-06,25.35229703,25.5514111,25.28052396,25.45648384,104782000
2016-12-07,25.2967356,25.74358446,25.27358317,25.70653915,119994800
2016-12-08,25.66718055,26.03067925,25.60698281,25.95890617,108273200
2016-12-09,26.00289333,26.55624477,26.00289333,26.38259888,137610400
2016-12-12,26.22979139,26.62570382,26.0445684,26.23210716,105497600
2016-12-13,26.35713464,26.83871309,26.33629798,26.66969872,174935200
2016-12-14,26.63496918,26.90354062,26.62107807,26.66969872,136127200
2016-12-15,26.71368275,27.02624676,26.67895499,26.81555557,186098000
2016-12-16,26.96605041,26.97299597,26.77619764,26.85028648,177404400
2016-12-19,26.81092858,27.17674128,26.79935148,27.00541115,111117600
2016-12-20,27.02856784,27.20452955,27.01467673,27.07718849,85700000
2016-12-21,27.04244801,27.18136434,27.03781646,27.10264397,95132800
2016-12-22,26.93826092,26.97530621,26.77387638,26.92436981,104343600
2016-12-23,26.76230581,26.9776268,26.76230581,26.9776268,56998000
2016-12-27,26.97762442,27.27398155,26.97067886,27.1489563,73187600
2016-12-28,27.20915157,27.32491549,26.90353489,27.03319168,83623600
2016-12-29,26.96142345,27.11423271,26.94984812,27.02625275,60158000
2016-12-30,27.00772411,27.13506337,26.72525985,26.81555557,122345200
2017-01-03,26.81092765,26.93363714,26.57013846,26.89196205,115127600
2017-01-04,26.82250096,26.97531019,26.79934853,26.86186028,84472400
2017-01-05,26.8387079,27.05634464,26.81323969,26.99846268,88774400
2017-01-06,27.03781854,27.35732806,26.96604548,27.29944611,127007600
2017-01-09,27.30871222,27.65137425,27.30639821,27.54950142,134247600
2017-01-10,27.49856157,27.63979369,27.38974496,27.57728195,97848400
2017-01-11,27.49161832,27.76713705,27.45920456,27.72546196,110354400
2017-01-12,27.52866294,27.62127444,27.36890816,27.60969734,108344800
2017-01-13,27.57728209,27.69536179,27.50782303,27.56107521,104447600
2017-01-17,27.3990034,27.83890664,27.37122119,27.78334045,137759200
2017-01-18,27.78333498,27.89909888,27.71619171,27.78101921,94852000
2017-01-19,27.64442667,27.80417969,27.63748111,27.73240662,102389200
2017-01-20,27.88752727,27.88752727,27.72082872,27.78334045,130391600
2017-01-23,27.78334578,27.9708828,27.73009359,27.80186844,88200800
2017-01-24,27.67915453,27.80649378,27.66757743,27.7763958,92844000
2017-01-25,27.88058412,28.26955099,27.84817036,28.21861458,129510400
2017-01-26,28.169998,28.34827547,28.15379112,28.23251152,105350400
2017-01-27,28.27881027,28.3274309,28.15378502,28.23481941,82251600
2017-01-30,27.99866537,28.16073418,27.93615363,28.16073418,121510000
2017-01-31,28.04960234,28.10516854,27.92689285,28.09590721,196804000
2017-02-01,29.41097789,30.21206568,29.40634811,29.80920601,447940000
2017-02-02,29.63094052,29.95739393,29.58463388,29.7582798,134841600
2017-02-03,29.70733886,29.91108451,29.6726111,29.8856163,98029200
2017-02-06,29.89719233,30.21438435,29.84393838,30.16576195,107383600
2017-02-07,30.22364413,30.582513,30.20280747,30.45285797,152735200
2017-02-08,30.41118685,30.61261496,30.3810871,30.57093811,92016400
2017-02-09,30.61278924,30.79881527,30.48954776,30.7918396,113399600
2017-02-10,30.8011456,30.9127598,30.70580677,30.72208214,80262000
2017-02-13,30.94531097,31.11738566,30.8685751,30.99414063,92141600
2017-02-14,31.03599293,31.41269298,30.98483569,31.39641762,132904800
2017-02-15,31.51269784,31.68709662,31.30341718,31.51037025,142492400
2017-02-16,31.5475719,31.60105319,31.35457018,31.4731636,90338400
2017-02-17,31.41503178,31.58477891,31.41503178,31.55920029,88792800
2017-02-21,31.67777918,31.79869661,31.61964628,31.78706932,98028800
2017-02-22,31.72428481,31.88473218,31.64987654,31.88240814,83347600
2017-02-23,31.94521199,31.96846304,31.69407729,31.74755859,83152800
2017-02-24,31.60338746,31.77778625,31.45689134,31.77778625,87106400
2017-02-27,31.88939222,31.95915243,31.68941484,31.84055901,81029600
2017-02-28,31.87544398,31.95915553,31.78708081,31.85451698,93931600
2017-03-01,32.06379123,32.58931152,31.99635861,32.50559998,145658400
2017-03-02,32.55443438,32.61954296,32.26609382,32.312603,104844000
2017-03-03,32.27074137,32.5149003,32.22655979,32.50327301,84432400
2017-03-06,32.40793468,32.50094947,32.22888787,32.40095901,87000000
2017-03-07,32.33584016,32.54976878,32.27305564,32.44280624,69785200
2017-03-08,32.31027212,32.50792544,32.28004542,32.32189941,74828800
2017-03-09,32.26144099,32.27306474,31.86846195,32.24748611,88623600
2017-03-10,32.38003266,32.40561129,32.23818821,32.35445404,78451200
2017-03-13,32.28702044,32.42188567,32.28004478,32.36840439,69686800
2017-03-14,32.39166051,32.47304446,32.28469439,32.31957626,61236400
2017-03-15,32.41723331,32.72882482,32.32887016,32.66139221,102767200
2017-03-16,32.72186519,32.79162542,32.61489904,32.71488953,76928000
2017-03-17,32.78695678,32.78695678,32.52884656,32.55210114,175540000
2017-03-20,32.64744579,32.90323205,32.60791583,32.89393234,86168000
2017-03-21,33.04508668,33.20553415,32.49165998,32.51723862,158119600
2017-03-22,32.51955165,32.92648202,32.4986211,32.88462448,103440800
2017-03-23,32.8474124,32.92182422,32.69626828,32.76835251,81385200
2017-03-24,32.90321673,32.95902558,32.63580685,32.70323944,89582400
2017-03-27,32.41259402,32.83812746,32.23354361,32.75906754,94300400
2017-03-28,32.76602557,33.493847,32.69858942,33.43804169,133499200
2017-03-29,33.41014812,33.59850175,33.29620987,33.51246262,116760000
2017-03-30,33.5287413,33.60082554,33.36829388,33.46828079,84829200
2017-03-31,33.41945365,33.54734679,33.2543546,33.40550232,78646800
2017-04-03,33.41713395,33.51246926,33.26366217,33.41480637,79942800
2017-04-04,33.31016322,33.69151503,33.29156026,33.66361237,79565600
2017-04-05,33.53571384,33.82405436,33.44037502,33.48920822,110871600
2017-04-06,33.55199487,33.60547971,33.3566691,33.40550232,84596000
2017-04-07,33.42177623,33.52641477,33.31481365,33.33108902,66688800
2017-04-10,33.3915516,33.45666019,33.22877658,33.29156113,75733600
2017-04-11,33.23807999,33.33341884,32.5683876,32.93346405,121517600
2017-04-12,32.92649013,33.05437972,32.78929373,32.97299576,81400000
2017-04-13,32.99857282,33.107863,32.79859543,32.79859543,71291600
2017-04-17,32.89857391,32.99158869,32.75672947,32.9799614,66328400
2017-04-18,32.88229878,33.02879129,32.81253858,32.83346558,58790000
2017-04-19,32.99159963,33.0195023,32.65907745,32.71255875,69313600
2017-04-20,32.83812956,33.23343277,32.82417823,33.12181854,93278400
2017-04-21,33.12182062,33.17762596,32.98462775,33.08229065,69283600
2017-04-24,33.36828648,33.47292499,33.29387466,33.40084076,68537200
2017-04-25,33.46362724,33.69383128,33.45432399,33.60779572,75486000
2017-04-26,33.5938583,33.62408856,33.34039957,33.41015625,80164800
2017-04-27,33.46595642,33.52176529,33.32411196,33.43572617,56985200
2017-04-28,33.50548604,33.55431925,33.31481192,33.40317154,83441600
2017-05-01,33.74034586,34.22866023,33.70779157,34.08449173,134411600
2017-05-02,34.30771114,34.43560423,34.14493973,34.30073547,181408800
2017-05-03,33.85428413,34.29609642,33.54734418,34.19610596,182788000
2017-05-04,34.07054812,34.21471665,33.90544904,34.07287216,93487600
2017-05-05,34.12635161,34.64257227,34.12635161,34.63792419,109310800
2017-05-08,34.65419117,35.74011354,34.65419117,35.57966614,195009600
2017-05-09,35.77964613,36.01450538,35.68198325,35.80755234,156521600
2017-05-10,35.72383743,35.79592167,35.37038834,35.63779831,103222800
2017-05-11,35.59578472,35.97404344,35.56309605,35.94602203,109020400
2017-05-12,36.12113451,36.52274018,36.11413005,36.44802475,130108000
2017-05-15,36.42700367,36.57643808,36.20285385,36.35462189,104038800
2017-05-16,36.41065985,36.43867769,36.12579998,36.30091858,80194000
2017-05-17,35.86428621,36.09077319,34.95600466,35.08208847,203070800
2017-05-18,35.32026292,35.80358851,35.28757425,35.61679459,134272800
2017-05-19,35.81291629,35.95300901,35.63779772,35.73819733,107843200
2017-05-22,35.9576826,36.09310807,35.70317778,35.95534897,91865600
2017-05-23,36.16783017,36.16783017,35.79657956,35.91099167,79675600
2017-05-24,35.9203308,35.99738342,35.64714618,35.80358505,76712000
2017-05-25,35.89464136,36.03940848,35.73119804,35.92733002,76942400
2017-05-26,35.9576768,36.01371602,35.79656716,35.8666153,87710400
2017-05-30,35.82226906,36.05809421,35.80125567,35.88064194,80507600
2017-05-31,35.95068192,35.9973795,35.57943133,35.66815567,97804800
2017-06-01,35.76389028,35.80124977,35.54207408,35.76622391,65616400
2017-06-02,35.8596177,36.29624557,35.69850803,36.29624557,111082800
2017-06-05,36.03706994,36.06275414,35.83159988,35.94133759,101326800
2017-06-06,35.93433457,36.38030412,35.90631673,36.06275558,106499600
2017-06-07,36.19583372,36.41998344,36.06974638,36.27755356,84278400
2017-06-08,36.24954545,36.3172564,36.0510763,36.18883896,85003200
2017-06-09,36.23554033,36.23554033,34.09442407,34.78555679,259530800
2017-06-12,34.0290456,34.11076548,33.27486565,33.95432663,289229200
2017-06-13,34.36060037,34.42831132,33.89128031,34.22750854,136661600
2017-06-14,34.4399848,34.4399848,33.58540534,33.89361572,126124800
2017-06-15,33.46399964,33.73484704,33.20482396,33.69048309,128661600
2017-06-16,33.57138936,33.73950343,33.20247256,33.21881866,201444400
2017-06-19,33.5433882,34.26254241,33.5433882,34.16914368,130165600
2017-06-20,34.29288722,34.29288722,33.84225044,33.85859299,99600400
2017-06-21,33.97768639,34.10610743,33.76520825,34.05940628,85063200
2017-06-22,34.03605705,34.25320243,33.88428543,34.00336838,76425200
2017-06-23,33.88661474,34.36060209,33.88194391,34.15512848,141757600
2017-06-26,34.3629447,34.62212042,33.94499647,34.04773331,102769600
2017-06-27,33.85859935,34.1271167,33.53404632,33.55973053,99047600
2017-06-28,33.73717879,34.11543377,33.42663475,34.05005646,88329600
2017-06-29,33.7885494,33.88661538,33.22116332,33.54804993,125997600
2017-06-30,33.72784102,33.84692395,33.57140217,33.62744141,92096400
2017-07-03,33.82825431,33.92632032,33.41263966,33.50603485,57111200
2017-07-05,33.55038461,33.80722305,33.32389763,33.64377975,86278400
2017-07-06,33.39396271,33.50603766,33.25153273,33.32624817,96515200
2017-07-07,33.36592616,33.79788676,33.36592616,33.66479492,76806800
2017-07-10,33.64845361,34.07807703,33.47566865,33.87026978,84362400
2017-07-11,33.79322849,34.05474143,33.71150859,33.98002243,79127200
2017-07-12,34.05940039,34.13178218,33.81423719,34.02904892,99538000
2017-07-13,33.97300985,34.67115065,33.95900093,34.5030365,100797600
2017-07-14,34.54972657,34.86727506,34.4002922,34.79956055,80528400
2017-07-17,34.74820096,35.23386006,34.68982809,34.92098236,95174000
2017-07-18,34.83692293,35.05407183,34.71317275,35.04239655,71475200
2017-07-19,35.13579159,35.35527412,35.01204141,35.26187897,83692000
2017-07-20,35.37395457,35.4299938,35.06808135,35.10310364,68974800
2017-07-21,35.02138796,35.12645841,34.76221228,35.08676529,105010400
2017-07-24,35.15914412,35.59343837,35.00036807,35.51171494,85972800
2017-07-25,35.44401531,35.92033647,35.44401531,35.66349792,75415600
2017-07-26,35.80592361,35.94134555,35.73820908,35.83160782,63124000
2017-07-27,35.89930676,35.95534598,34.39328777,35.15446854,129905200
2017-07-28,34.9980325,35.07741873,34.8345892,34.90697098,68854800
2017-07-31,35.00035735,35.10076049,34.58708016,34.72717285,79383600
2017-08-01,34.81358797,35.07509734,34.65247825,35.03540421,141474400
2017-08-02,37.19052477,37.30026606,36.46203245,36.69085312,279747200
2017-08-03,36.66983471,36.7071942,36.19584732,36.32426834,108389200
2017-08-04,36.4410202,36.75156076,36.35229229,36.51573563,82239600
2017-08-07,36.67216241,37.1064566,36.5811009,37.0807724,87481200
2017-08-08,37.03174914,37.7859256,36.95469652,37.37731552,144823600
2017-08-09,37.18584718,37.65516728,37.15082489,37.60613251,104526000
2017-08-10,37.48190498,37.50534726,36.24657518,36.40831757,163217200
2017-08-11,36.70834257,37.17012722,36.58410645,36.91461945,105028400
2017-08-14,37.34594436,37.55456767,37.21232987,37.47018051,88490800
2017-08-15,37.66004954,38.02103686,37.53815619,37.88039398,117862000
2017-08-16,37.96008525,38.09369613,37.54049234,37.72801971,110686400
2017-08-17,37.62723117,37.67176933,36.9990149,37.00370407,111762400
2017-08-18,37.00370631,37.3881359,36.73648091,36.91931915,109712400
2017-08-21,36.91932192,37.01074105,36.35908601,36.85134506,105474000
2017-08-22,37.09043977,37.50534363,37.04121601,37.4537735,86418400
2017-08-23,37.2873434,37.61551371,37.24280524,37.50065231,77596400
2017-08-24,37.60613571,37.67880532,37.16545038,37.3342247,79275600
2017-08-25,37.42330683,37.63661938,37.33423406,37.47253418,101920400
2017-08-28,37.53815103,37.97415068,37.48892371,37.84991455,103864000
2017-08-29,37.52877502,38.2366856,37.50533276,38.18746185,118067600
2017-08-30,38.39608667,38.41718257,38.11714018,38.29060364,109078400
2017-08-31,38.35859074,38.56487128,38.32108453,38.44297791,107140400
2017-09-01,38.63049528,38.66331231,38.35623795,38.45468903,66364400
2017-09-05,38.38437002,38.5015742,37.63660676,37.99290848,117874000
2017-09-06,38.14058756,38.20622162,37.62723266,37.95306015,86606800
2017-09-07,37.99525289,38.0304163,37.5897274,37.80069351,87714000
2017-09-08,37.70692994,37.77490679,37.16075802,37.18420029,114446000
2017-09-11,37.62255187,37.98588564,37.47956259,37.8569603,126323200
2017-09-12,38.11715059,38.43360336,37.21702318,37.70693588,286856000
2017-09-13,37.47486419,37.49596367,37.0154258,37.42329407,179629600
2017-09-14,37.26858528,37.36468999,37.05761562,37.10215378,95042800
2017-09-15,37.14669434,37.73271526,37.03652212,37.477211,196458400
2017-09-18,37.53111775,37.62253686,37.03651603,37.19356918,113077600
2017-09-19,37.39047985,37.45142832,37.13966474,37.2076416,83242400
2017-09-20,37.01307822,37.09746537,36.05903807,36.58411407,211805600
2017-09-21,36.52083492,36.52083492,35.80588847,35.95590973,150046800
2017-09-22,35.52223422,35.69335487,35.29251508,35.60427856,186581600
2017-09-25,35.15890449,35.59021493,34.96434516,35.29017258,177549200
2017-09-26,35.57850139,36.08013514,35.55740549,35.89729691,146640000
2017-09-27,36.05200383,36.26765907,35.99105537,36.1527977,102016800
2017-09-28,36.07309634,36.16451544,35.79414986,35.93010712,88022000
2017-09-29,35.91370528,36.12936053,35.6300696,36.12701416,105199200
2017-10-02,36.15983869,36.20437686,35.79885132,36.05435562,74795200
2017-10-03,36.10122687,36.35438831,36.07778819,36.21139908,64921200
2017-10-04,36.01215696,36.06606988,35.73789961,35.97699356,80655200
2017-10-05,36.14108124,36.43643808,36.11061059,36.42471695,85135200
2017-10-06,36.32625887,36.4481522,36.23015059,36.40361404,69630400
2017-10-09,36.52317281,36.73882811,36.44816398,36.53020477,65051600
2017-10-10,36.58177958,37.03653252,36.35674949,36.54427338,62468000
2017-10-11,36.5606713,36.79742245,36.50910117,36.69662857,67622400
2017-10-12,36.64975525,36.88884924,36.50441961,36.56771088,64500400
2017-10-13,36.73881427,36.86773956,36.66380547,36.79976273,65576800
2017-10-16,37.01307985,37.50533886,36.95447776,37.477211,96486000
2017-10-17,37.4537591,37.7092633,37.32483381,37.6155014,75989200
2017-10-18,37.60378415,37.67176457,37.41157118,37.44907379,65496800
2017-10-19,36.74351809,36.82087329,36.33799254,36.56302261,170336800
2017-10-20,36.7106956,36.977921,36.55833159,36.62630844,95896400
2017-10-23,36.77632971,36.96385712,36.45050221,36.60755539,87937200
2017-10-24,36.63569151,36.90057417,36.61459561,36.82556534,71028800
2017-10-25,36.78102256,36.93104379,36.39659293,36.66381836,84828400
2017-10-26,36.85602851,36.99667497,36.75054545,36.89822388,68002000
2017-10-27,37.33890207,38.34920499,37.20060201,38.22027969,177816800
2017-10-30,38.41719024,39.39701916,38.37734125,39.08056641,178803200
2017-10-31,39.35716804,39.76738273,39.13213798,39.62439346,144187200
2017-11-01,39.81894295,39.83535325,38.82036472,39.1204071,134551200
2017-11-02,39.05244713,39.49782174,38.74302628,39.40640259,165573600
2017-11-03,40.78705643,40.84800132,40.11195918,40.43544388,237594400
2017-11-06,40.40497603,41.01912849,40.25261199,40.84566498,140105200
2017-11-07,40.7659588,41.08006515,40.69329278,40.9769249,97446000
2017-11-08,40.9417719,41.3121376,40.8644167,41.3121376,97638000
2017-11-09,41.04725721,41.27932282,40.58547235,41.22775269,117930400
2017-11-10,41.19481965,41.25833845,40.99720959,41.09130859,100582000
2017-11-13,40.81605222,41.05130324,40.79252568,40.92662048,67928400
2017-11-14,40.70784466,40.81135571,40.27027751,40.30791855,99130000
2017-11-15,39.98561839,40.06795769,39.61157011,39.77624512,116632400
2017-11-16,40.27027032,40.43259411,40.06325185,40.2514534,94550000
2017-11-17,40.23734268,40.31968199,39.9079926,40.02796936,87598000
2017-11-20,40.06089569,40.12441447,39.88916344,39.98796844,65049600
2017-11-21,40.1761726,40.86310521,40.1761726,40.7313652,100525200
2017-11-22,40.78311614,41.16892766,40.7101889,41.1595192,102355600
2017-11-24,41.19246046,41.28655945,41.08659462,41.16187668,56106800
2017-11-27,41.1806918,41.18774905,40.77841098,40.95484924,82867200
2017-11-28,41.00425876,41.13834999,40.43024562,40.71490097,105715200
2017-11-29,40.61139679,40.67961802,39.32457304,39.8703537,166665600
2017-11-30,40.09383872,40.49611964,39.62569139,40.42789841,166108800
2017-12-01,39.98091131,40.38554336,39.63979804,40.23968887,159037200
2017-12-04,40.57609246,40.60902746,39.90562925,39.94562149,130169600
2017-12-05,39.77154346,40.35026264,39.6162769,39.9079895,109400800
2017-12-06,39.40454551,40.03972254,39.15988603,39.75977325,114240000
2017-12-07,39.76448545,40.0961903,39.73625647,39.83271027,102693200
2017-12-08,40.10795461,40.22793136,39.71508577,39.84447098,93420800
2017-12-11,39.80448229,40.67255936,39.70802849,40.62080383,141095200
2017-12-12,40.49846326,40.5549248,40.33614306,40.39260101,77636800
2017-12-13,40.5808058,40.82546531,40.46318028,40.52669907,95273600
2017-12-14,40.55728946,40.72902535,40.38085113,40.51494598,81906000
2017-12-15,40.846636,40.97366997,40.57139273,40.92662048,160677200
2017-12-18,41.14070946,41.68649009,41.13600343,41.50299454,117684400
2017-12-19,41.1759852,41.26067571,40.95484867,41.06071091,109745600
2017-12-20,41.13835352,41.26774232,40.75724793,41.01602554,93902400
2017-12-21,40.97366991,41.40888574,40.95720421,41.17127991,83799600
2017-12-22,41.09364664,41.26773369,41.05130318,41.17127991,65397600
2017-12-26,40.18088057,40.33849835,39.91739695,40.12677383,132742000
2017-12-27,40.01619789,40.17616685,39.92445014,40.13382339,85992800
2017-12-28,40.22792936,40.42789419,40.10559781,40.24674988,65920800
2017-12-29,40.11501075,40.13147646,39.80918366,39.81153488,103999600
2018-01-02,40.03032034,40.53375745,39.81859223,40.5243454,102223600
2018-01-03,40.58787189,41.06308011,40.45378063,40.51729584,118071600
2018-01-04,40.5902158,40.80900115,40.48200233,40.70549011,89738400
2018-01-05,40.80193146,41.25596414,40.71018372,41.16892242,94640000
2018-01-08,41.01602554,41.3124406,40.91721693,41.01602554,82271200
2018-01-09,41.06306991,41.18304665,40.79488387,41.01131439,86336000
2018-01-10,40.73607987,41.00426597,40.69843883,41.00191116,95839600
2018-01-11,41.07247465,41.28420272,41.04895171,41.23479843,74670800
2018-01-12,41.44653087,41.72412899,41.32184809,41.6606102,101672400
2018-01-16,41.85116034,42.2016857,41.43711979,41.44888306,118263600
2018-01-17,41.43947134,42.16875104,41.18540336,42.13346481,137547200
2018-01-18,42.19698219,42.36871805,41.93350215,42.17110443,124773600
2018-01-19,42.01818875,42.24638255,41.73588821,41.98290253,129700400
2018-01-22,41.71000702,41.82292651,41.54533203,41.639431,108434400
2018-01-23,41.71001324,42.21345036,41.59709374,41.64884567,130756400
2018-01-24,41.69824971,41.71001298,40.74548222,40.9854393,204420400
2018-01-25,41.0536592,41.15717023,40.11736103,40.25380707,166116000
2018-01-26,40.46317851,40.46317851,40.00679092,40.34790421,156572000
2018-01-29,40.03032711,40.03032711,39.30340209,39.51277542,202561600
2018-01-30,38.9411032,39.37396424,38.74584441,39.27986526,184192800
2018-01-31,39.25634059,39.62568645,39.16929885,39.3880806,129915600
2018-02-01,39.32690995,39.66802319,39.23045618,39.47041321,188923200
2018-02-02,39.05166236,39.23986386,37.66368303,37.75778198,346375200
2018-02-05,37.428451,38.55295096,36.69917117,36.8144455,290954000
2018-02-06,36.42392352,38.51530538,36.2286647,38.35298157,272975200
2018-02-07,38.36708997,38.44001722,37.42138341,37.53194809,206434400
2018-02-08,37.70838917,37.87541899,36.47096994,36.49919891,217562000
2018-02-09,37.10153634,37.29522682,35.48822031,36.94563675,282690400
2018-02-12,37.4393114,38.71248405,37.20546203,38.43375778,243278000
2018-02-13,38.25424058,38.91562985,38.1833768,38.81878281,130196800
2018-02-14,38.51170209,39.57464779,38.4739112,39.53449249,162579600
2018-02-15,40.10612781,40.88562218,39.91952334,40.86200333,204588800
2018-02-16,40.71319204,41.29427075,40.57382888,40.72972488,160704400
2018-02-20,40.63996135,41.16198381,40.49114778,40.59272003,135722000
2018-02-21,40.8241987,41.12890819,40.39429452,40.40847015,149886400
2018-02-22,40.58090757,41.08875799,40.55964952,40.74625397,123967600
2018-02-23,41.02262987,41.49032511,40.99192139,41.45489502,135249600
2018-02-26,41.65568541,42.37376309,41.62261611,42.27455521,152648800
2018-02-27,42.30524208,42.63120966,42.08320395,42.13753128,155712400
2018-02-28,42.34304432,42.66429037,42.05723196,42.0737648,151128400
2018-03-01,42.17296298,42.46586489,40.7840496,41.33678055,195208000
